"","SampleName","lake","lakename","campaign","location","duplicate","pCH4.meas","iso.CH4.meas","pCH4.head","iso.CH4.head","pCO2.meas","iso.CO2.meas","pCO2.head","iso.CO2.head","ID","ID.rep","Sample.type","temp.in","temp.sam","atm","vol.tot","vol.head","sal","pCO2.insitu","pCO2.insitu.error","pCH4.insitu","pCH4.insitu.error","conc.CO2.insitu","conc.CO2.insitu.error","conc.CH4.insitu","conc.CH4.insitu.error","sat.CO2.insitu","sat.CH4.insitu","iso.CO2.insitu","iso.CO2.insitu.error","iso.CH4.insitu","iso.CH4.insitu.error"
"31","CRO-3-4-A","CRO","CROSS","3","4","A",103.509534861295,-33.4024998974249,2.00011481034329,-52.2314183951469,405.088530004871,-10.0864950175694,413.292994845502,-7.05991669753213,"CRO-3-4-A","CRO-3-4-A","gleon",24.97,24.97,101.325,0.14,0.035,0,401.80897177941,28.1223577781489,1079.39070535394,88.3360601152942,13.6970341850111,0.958646826984954,1.52988955554896,0.125204353788111,97.2213361442563,53966.4373151,-12.4085048844073,0.450715180124596,-32.7370773761289,0.505019089208135
"32","CRO-3-5-A","CRO","CROSS","3","5","A",71.1074276707513,-33.7527610026425,2.00011481034329,-52.2314183951469,385.597475999741,-10.6081010916176,413.292994845502,-7.05991669753213,"CRO-3-5-A","CRO-3-5-A","gleon",24.996,24.996,101.325,0.14,0.035,0,374.520040548236,27.1138974568216,735.734916416263,60.4934436373895,12.7579078900026,0.923626425402342,1.04232030235187,0.0857014436253221,90.6185309741917,36784.6341925735,-13.2517153164553,0.470764742865997,-32.9396373889386,0.512768739792386
"33","CRO-3-6-A","CRO","CROSS","3","6","A",43.6238873111959,-32.2479117519072,2.00011481034329,-52.2314183951469,264.155475224124,-10.6454917924871,413.292994845502,-7.05991669753213,"CRO-3-6-A","CRO-3-6-A","gleon",24.996,24.996,101.325,0.14,0.035,0,204.504624983555,18.6691972592326,443.933235834645,37.3326625289608,6.96638600380506,0.635960357862085,0.628923018705031,0.0528894187655635,49.4817544778381,22195.3876616938,-14.6213089815401,0.63712880617992,-31.0520206880865,0.528534741676272
"34","LCA-1-1-A","LCA","CARIOCA","1","1","A",119.21028520359,-47.3263360738359,1.87771946213536,-51.1390577089192,579.500200832,-7.67327459396616,410.780447035222,-6.67619282175529,"LCA-1-1-A","LCA-1-1-A","gleon",30.5,31,101.325,0.14,0.035,0,648.65258690631,41.7803383823302,1330.73297003023,108.572986559759,19.1928222095057,1.23622817916993,1.71998645617833,0.140331734912508,157.907366718137,70869.6371776919,-9.01119567909371,0.406033280682692,-46.9407435912515,0.51449885809614
"35","LCA-1-2-A","LCA","CARIOCA","1","2","A",156.034189864663,-46.1519079241191,1.87771946213536,-51.1390577089192,630.812597973523,-8.25125765222435,410.780447035222,-6.67619282175529,"LCA-1-2-A","LCA-1-2-A","gleon",31.5,32,101.325,0.14,0.035,0,724.735970665982,45.7187418082823,1767.11873159751,144.104525537021,20.9308595545449,1.32038784127177,2.24928337804603,0.183423959123907,176.429033050797,94109.8373442818,-9.71155862832443,0.395918676600286,-45.7664850961911,0.507805232362153
"36","LCA-1-3-A","LCA","CARIOCA","1","3","A",159.309168446667,-46.5192563623542,1.87771946213536,-51.1390577089192,640.451854739897,-8.24795674788491,410.780447035222,-6.67619282175529,"LCA-1-3-A","LCA-1-3-A","gleon",31.5,32,101.325,0.14,0.035,0,738.703755287124,46.622249422129,1804.62070943265,144.653749362748,21.3342585164104,1.34648174544836,2.29701790424404,0.184123040628701,179.829337208882,96107.0461175505,-9.69963076844876,0.392813662181063,-46.1389828342513,0.499808112061662
"37","LCA-1-4-A","LCA","CARIOCA","1","4","A",145.756203074167,-45.1037586705,1.87771946213536,-51.1390577089192,594.415540777396,-8.16029564458855,410.780447035222,-6.67619282175529,"LCA-1-4-A","LCA-1-4-A","gleon",31,32,101.325,0.14,0.035,0,663.93950272455,42.2973263110723,1636.91620898426,133.779162552572,19.4076575646262,1.23639581855865,2.09947634345664,0.171582507085594,161.628798915938,87175.7598508752,-9.62726323416175,0.400614001679024,-44.7019018078412,0.50189326110423
"38","LCA-1-5-A","LCA","CARIOCA","1","5","A",128.931720737969,-44.4906251991562,1.87771946213536,-51.1390577089192,496.072861463854,-8.01219651854896,410.780447035222,-6.67619282175529,"LCA-1-5-A","LCA-1-5-A","gleon",31,32,101.325,0.14,0.035,0,523.144042521865,35.4910385631992,1445.71909772666,117.043339103195,15.2920565692727,1.03744079124823,1.85425071136905,0.150117471045638,127.353686451636,76993.3489469496,-9.53874714256904,0.424355812407704,-44.0709997688757,0.502075334360918
"39","LCA-1-6-A","LCA","CARIOCA","1","6","A",132.429924852746,-44.6336542243782,1.87771946213536,-51.1390577089192,520.094804903419,-7.88818262663057,410.780447035222,-6.67619282175529,"LCA-1-6-A","LCA-1-6-A","gleon",32.5,32.5,101.325,0.14,0.035,0,571.611777453417,38.4962493775555,1516.08415631543,122.707138928555,16.1200636798193,1.08563541878906,1.90115994777181,0.153873976497187,139.152625588434,80740.716964787,-9.34540193231072,0.426720787983739,-44.2182606879835,0.504668296076382
"40","LCA-2-1-A","LCA","CARIOCA","2","1","A",124.474333385,-30.5732833121042,1.98599970868632,-50.4062195892865,529.219488035313,-6.90320982286615,424.207959871771,-6.75279762415662,"LCA-2-1-A","LCA-2-1-A","gleon",33,32.5,101.325,0.14,0.035,0,585.551090639967,39.0458327843611,1433.11143828942,117.826001746851,16.3202030919045,1.08826698663794,1.78401144336657,0.146675917745387,138.033970606531,72160.7073768092,-8.0019205265935,0.422208021437292,-29.9498514489572,0.506774497665158
"41","LCA-2-2-A","LCA","CARIOCA","2","2","A",124.029143370881,-29.399724412171,1.98599970868632,-50.4062195892865,515.918452655752,-6.96768235531503,424.207959871771,-6.75279762415662,"LCA-2-2-A","LCA-2-2-A","gleon",33,32.5,101.325,0.14,0.035,0,565.750246049441,38.480342570243,1427.9099938565,114.783649183539,15.7683233152732,1.07250591080969,1.77753641557568,0.142888639490053,133.366249473597,71898.8017778219,-8.09126354616349,0.422022671626128,-28.757797402015,0.506316638166042
"42","LCA-2-3-A","LCA","CARIOCA","2","3","A",116.204677095833,-30.0916438069011,1.98599970868632,-50.4062195892865,494.984857189219,-7.29490989925938,424.207959871771,-6.75279762415662,"LCA-2-3-A","LCA-2-3-A","gleon",33,32.5,101.325,0.14,0.035,0,534.587042680276,36.7550283827289,1336.49166627467,108.914465339122,14.8997572480095,1.02441876967432,1.66373414020337,0.135582375048984,126.020040463614,67295.6627550929,-8.54678913964089,0.436883355127936,-29.4393575996537,0.505487379305947
"43","LCA-2-4-A","LCA","CARIOCA","2","4","A",115.461545355773,-28.4161279004536,1.98599970868632,-50.4062195892865,345.357261350412,-6.73869404552475,424.207959871771,-6.75279762415662,"LCA-2-4-A","LCA-2-4-A","gleon",32.5,32.5,101.325,0.14,0.035,0,308.197007651893,25.4398473984258,1318.12923244964,106.609228374762,8.69148534939547,0.717430914202829,1.65292572465816,0.13368729842909,72.6523396083974,66371.0687712809,-7.77629548332408,0.521216259212047,-27.7349787743298,0.510569449645074
"44","LCA-2-5-A","LCA","CARIOCA","2","5","A",124.293765742604,-28.8367620790937,1.98599970868632,-50.4062195892865,310.66095316349,-6.40332916799167,424.207959871771,-6.75279762415662,"LCA-2-5-A","LCA-2-5-A","gleon",32.5,32.5,101.325,0.14,0.035,0,257.14924489569,22.6485243613548,1420.56951617699,116.080753368141,7.25188382472366,0.638712618178569,1.78138519285427,0.145564530894531,60.6186750888458,71529.1905614959,-7.17838853428603,0.563453062755722,-28.1871675953018,0.506226395854325
"45","LCA-2-6-A","LCA","CARIOCA","2","6","A",115.025957059741,-28.7300188823524,1.98599970868632,-50.4062195892865,274.260401974456,-6.47287853765234,424.207959871771,-6.75279762415662,"LCA-2-6-A","LCA-2-6-A","gleon",33,32.5,101.325,0.14,0.035,0,206.001296509589,20.5306741982541,1322.71991359547,108.626787319935,5.74157071854775,0.572221242322389,1.64659034822845,0.13522425853095,48.5613934665107,66602.2209273336,-7.24476361685531,0.62822937375263,-28.0525503429293,0.506506117688397
"46","LCA-3-1-A","LCA","CARIOCA","3","1","A",626.546249982774,-35.7123298570943,2.13880225649384,-50.7461102364557,1377.73206334503,-8.55631176233822,461.640881326231,-7.92742877279581,"LCA-3-1-A","LCA-3-1-A","gleon",29.5,29.8,101.325,0.14,0.035,0,1772.57356287801,99.3697441051129,7000.25793982931,564.299358880958,53.7564146185792,3.01356247014285,9.19134595350775,0.740925644940446,383.972398151924,327298.043499584,-9.68654800167458,0.352794355901692,-35.3354213214512,0.501148580746512
"47","LCA-3-2-A","LCA","CARIOCA","3","2","A",631.315026620052,-35.7083792742775,2.13880225649384,-50.7461102364557,1283.35575732827,-8.44738668708953,461.640881326231,-7.92742877279581,"LCA-3-2-A","LCA-3-2-A","gleon",29.8,30,101.325,0.14,0.035,0,1642.82534549604,91.9245904793525,7081.12309644586,572.705499747949,49.4525398965662,2.76712584853815,9.25335782691024,0.748391017417437,355.866521348028,331078.905258591,-9.56942801359865,0.349217749251099,-35.3318036027554,0.505479731894331
"48","LCA-3-3-A","LCA","CARIOCA","3","3","A",646.392543526667,-34.8723282389375,2.13880225649384,-50.7461102364557,1297.19236676875,-7.76608469985938,461.640881326231,-7.92742877279581,"LCA-3-3-A","LCA-3-3-A","gleon",30,30,101.325,0.14,0.035,0,1670.98007725368,94.4614660515145,7273.66736286195,584.047204763828,50.0524115369957,2.82949164837981,9.47503761401623,0.760808675655594,361.965359838406,340081.339486977,-8.80314411884586,0.350265540601454,-34.4943133818986,0.501932617123394
"49","LCA-3-4-A","LCA","CARIOCA","3","4","A",888.665920169268,-36.0695191230837,2.13880225649384,-50.7461102364557,1451.74164554974,-8.8941487923246,461.640881326231,-7.92742877279581,"LCA-3-4-A","LCA-3-4-A","gleon",29.5,30,101.325,0.14,0.035,0,1871.3746930025,104.657032241684,9929.24090218011,789.355469608697,56.7527328684875,3.17390879326862,13.0371036284817,1.03642455232786,405.374560334928,464243.053420806,-10.05652043053,0.350265451684671,-35.7072549715592,0.497938254062091
